utc_timestamp,cet_cest_timestamp,DE_load_actual_entsoe_power_statistics,DE_load_actual_entsoe_transparency,DE_load_forecast_entsoe_transparency,DE_price_day_ahead,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile
2016-07-19T17:00:00Z,2016-07-19T19:00:00+0200,62751.42857,60557,60052,44,39663,3707,0.0935,46183,1086,0.0235,3685,15,0.004,42498,1071,0.0252
2016-07-19T18:00:00Z,2016-07-19T20:00:00+0200,60217.34694,58006,57439,37.03,39663,1009,0.0254,46183,1163,0.0252,3685,34,0.0094,42498,1129,0.0266
2016-07-19T19:00:00Z,2016-07-19T21:00:00+0200,58368.46939,56047,54987,37,39663,57,0.0014,46183,1894,0.041,3685,101,0.0274,42498,1793,0.0422
2016-07-19T20:00:00Z,2016-07-19T22:00:00+0200,56414.92857,54250,52324,32.92,39663,0,0,46183,2826,0.0612,3685,209,0.0568,42498,2617,0.0616
2016-07-19T21:00:00Z,2016-07-19T23:00:00+0200,51803.94898,49768,47850,27.91,39663,0,0,46183,3349,0.0725,3685,300,0.0812,42498,3049,0.0718
2016-07-19T22:00:00Z,2016-07-20T00:00:00+0200,48493.35714,46512,44704,28.01,39666,0,0,46195,3644,0.0789,3691,380,0.1028,42504,3264,0.0768
2016-07-19T23:00:00Z,2016-07-20T01:00:00+0200,46371.92857,44610,42861,26.32,39666,0,0,46195,3783,0.0819,3691,513,0.1389,42504,3270,0.077
2016-07-20T00:00:00Z,2016-07-20T02:00:00+0200,45304.90816,43699,41786,25.1,39666,0,0,46195,3924,0.085,3691,635,0.1721,42504,3289,0.0774
2016-07-20T01:00:00Z,2016-07-20T03:00:00+0200,45352.45918,43784,41963,24.79,39666,0,0,46195,3941,0.0853,3691,696,0.1886,42504,3245,0.0764
2016-07-20T02:00:00Z,2016-07-20T04:00:00+0200,46347.68367,44734,42967,24.83,39666,0,0,46195,4127,0.0893,3691,796,0.2156,42504,3331,0.0784
2016-07-20T03:00:00Z,2016-07-20T05:00:00+0200,49062.20408,47220,45765,25.85,39666,117,0.003,46195,4348,0.0941,3691,934,0.2531,42504,3414,0.0803
2016-07-20T04:00:00Z,2016-07-20T06:00:00+0200,56347.93878,54081,52678,29.35,39666,1314,0.0331,46195,4430,0.0959,3691,1065,0.2884,42504,3365,0.0792
2016-07-20T05:00:00Z,2016-07-20T07:00:00+0200,62829.42857,60274,58394,33.52,39666,4882,0.1231,46195,3828,0.0829,3691,1174,0.3181,42504,2654,0.0624
2016-07-20T06:00:00Z,2016-07-20T08:00:00+0200,66719.93878,63830,61437,36.79,39666,10407,0.2624,46195,2712,0.0587,3691,1142,0.3096,42504,1569,0.0369
2016-07-20T07:00:00Z,2016-07-20T09:00:00+0200,68470.87755,65115,62590,34.1,39666,16139,0.4069,46195,2648,0.0573,3691,1132,0.3067,42504,1516,0.0357
2016-07-20T08:00:00Z,2016-07-20T10:00:00+0200,70162.23469,66916,63961,32.39,39666,20690,0.5216,46195,2923,0.0633,3691,1218,0.33,42504,1705,0.0401
2016-07-20T09:00:00Z,2016-07-20T11:00:00+0200,71386.30612,68463,65166,31.43,39666,23670,0.5968,46195,3397,0.0736,3691,1322,0.3581,42504,2076,0.0488
2016-07-20T10:00:00Z,2016-07-20T12:00:00+0200,70771.55102,67811,64572,28.02,39666,25143,0.6339,46195,4024,0.0871,3691,1581,0.4283,42504,2444,0.0575
2016-07-20T11:00:00Z,2016-07-20T13:00:00+0200,70269.32653,67414,63396,26.63,39666,25580,0.6449,46195,4735,0.1025,3691,1917,0.5194,42504,2818,0.0663
2016-07-20T12:00:00Z,2016-07-20T14:00:00+0200,68895.04082,66070,62154,25.93,39666,24824,0.6258,46195,5268,0.114,3691,2102,0.5694,42504,3166,0.0745
2016-07-20T13:00:00Z,2016-07-20T15:00:00+0200,67841.58163,65099,61684,26.43,39666,22834,0.5756,46195,5956,0.129,3691,2317,0.6277,42504,3639,0.0856
2016-07-20T14:00:00Z,2016-07-20T16:00:00+0200,66260.11224,63663,60414,28.08,39666,19299,0.4865,46195,6564,0.1421,3691,2482,0.6723,42504,4083,0.0961
2016-07-20T15:00:00Z,2016-07-20T17:00:00+0200,65755.64286,63063,59810,31.66,39666,14461,0.3645,46195,6998,0.1515,3691,2447,0.663,42504,4550,0.1071
2016-07-20T16:00:00Z,2016-07-20T18:00:00+0200,64924.5,62587,59575,33.3,39666,8435,0.2126,46195,6905,0.1495,3691,2330,0.6313,42504,4575,0.1076
2016-07-20T17:00:00Z,2016-07-20T19:00:00+0200,63963.82653,61645,58916,34.48,39666,3231,0.0814,46195,6579,0.1424,3691,2317,0.6277,42504,4263,0.1003
2016-07-20T18:00:00Z,2016-07-20T20:00:00+0200,61197.70408,58518,56557,33.41,39666,690,0.0174,46195,7966,0.1724,3691,2194,0.5943,42504,5773,0.1358
2016-07-20T19:00:00Z,2016-07-20T21:00:00+0200,59609.97959,56960,54339,31.96,39666,30,0.0008,46195,9748,0.211,3691,1735,0.4701,42504,8014,0.1885
2016-07-20T20:00:00Z,2016-07-20T22:00:00+0200,57165.61224,55152,51993,28.94,39666,0,0,46195,10569,0.2288,3691,1500,0.4064,42504,9069,0.2134
2016-07-20T21:00:00Z,2016-07-20T23:00:00+0200,52578.34694,50612,47497,25.35,39666,0,0,46195,10228,0.2214,3691,1504,0.4074,42504,8725,0.2053
2016-07-20T22:00:00Z,2016-07-21T00:00:00+0200,49336.08163,47374,45442,26.43,39669,0,0,46206,9168,0.1984,3698,1488,0.4024,42509,7680,0.1806
2016-07-20T23:00:00Z,2016-07-21T01:00:00+0200,47631.37755,45094,43516,26.46,39669,0,0,46206,8206,0.1776,3698,1236,0.3341,42509,6970,0.164
2016-07-21T00:00:00Z,2016-07-21T02:00:00+0200,46475.33673,43353,42450,25.9,39669,0,0,46206,7508,0.1625,3698,862,0.233,42509,6646,0.1563
2016-07-21T01:00:00Z,2016-07-21T03:00:00+0200,46262.45918,43145,42493,25.52,39669,0,0,46206,7436,0.1609,3698,526,0.1423,42509,6909,0.1625
2016-07-21T02:00:00Z,2016-07-21T04:00:00+0200,47177.71429,44354,43445,25.55,39669,0,0,46206,6632,0.1436,3698,293,0.0793,42509,6339,0.1491
2016-07-21T03:00:00Z,2016-07-21T05:00:00+0200,49691.45918,46619,46264,27.49,39669,82,0.0021,46206,6100,0.132,3698,203,0.0549,42509,5898,0.1388
2016-07-21T04:00:00Z,2016-07-21T06:00:00+0200,56641.77551,53785,53335,32.84,39669,972,0.0245,46206,5821,0.126,3698,324,0.0878,42509,5496,0.1293
2016-07-21T05:00:00Z,2016-07-21T07:00:00+0200,62881.33673,60222,59151,36.61,39669,2889,0.0728,46206,4112,0.089,3698,316,0.0856,42509,3795,0.0893
2016-07-21T06:00:00Z,2016-07-21T08:00:00+0200,66543.06122,63491,62075,39.16,39669,5137,0.1295,46206,2637,0.057,3698,259,0.0701,42509,2378,0.056
2016-07-21T07:00:00Z,2016-07-21T09:00:00+0200,68233.62245,64672,62745,36.04,39669,7881,0.1986,46206,2435,0.0527,3698,184,0.0499,42509,2250,0.0529
2016-07-21T08:00:00Z,2016-07-21T10:00:00+0200,70249.59184,66631,64112,37.02,39669,11200,0.2823,46206,2539,0.055,3698,106,0.0287,42509,2432,0.0572
2016-07-21T09:00:00Z,2016-07-21T11:00:00+0200,71767.45918,68403,65343,36.01,39669,13846,0.349,46206,2671,0.0578,3698,91,0.0247,42509,2580,0.0607
2016-07-21T10:00:00Z,2016-07-21T12:00:00+0200,71090.2551,67608,64775,35.04,39669,16012,0.4036,46206,2643,0.0572,3698,128,0.0345,42509,2516,0.0592
2016-07-21T11:00:00Z,2016-07-21T13:00:00+0200,70467.9898,67372,64095,34.24,39669,17190,0.4333,46206,2455,0.0532,3698,147,0.0397,42509,2308,0.0543
2016-07-21T12:00:00Z,2016-07-21T14:00:00+0200,68780.21429,66214,63193,32.94,39669,16421,0.414,46206,2206,0.0478,3698,123,0.0332,42509,2084,0.049
2016-07-21T13:00:00Z,2016-07-21T15:00:00+0200,67545.14286,64260,62401,33,39669,14671,0.3698,46206,1894,0.041,3698,106,0.0286,42509,1788,0.0421
2016-07-21T14:00:00Z,2016-07-21T16:00:00+0200,66217.61224,63087,61161,33.31,39669,12986,0.3273,46206,1710,0.037,3698,112,0.0302,42509,1598,0.0376
2016-07-21T15:00:00Z,2016-07-21T17:00:00+0200,65665.83673,62578,60266,34.37,39669,9900,0.2496,46206,1990,0.043,3698,166,0.045,42509,1824,0.0429
2016-07-21T16:00:00Z,2016-07-21T18:00:00+0200,64876.39796,61833,59928,34.76,39669,6435,0.1622,46206,2554,0.0553,3698,276,0.0747,42509,2278,0.0536
2016-07-21T17:00:00Z,2016-07-21T19:00:00+0200,63494.16327,60615,59301,38.38,39669,3156,0.0795,46206,2522,0.0546,3698,372,0.1007,42509,2150,0.0506
2016-07-21T18:00:00Z,2016-07-21T20:00:00+0200,60653.7449,58114,56949,35.95,39669,848,0.0214,46206,2546,0.0551,3698,325,0.0878,42509,2222,0.0522
2016-07-21T19:00:00Z,2016-07-21T21:00:00+0200,59067.71429,56475,54608,35.7,39669,37,0.0009,46206,2727,0.059,3698,315,0.0852,42509,2412,0.0567
2016-07-21T20:00:00Z,2016-07-21T22:00:00+0200,56616.22449,54087,52522,32.92,39669,0,0,46206,3050,0.066,3698,368,0.0996,42509,2681,0.0631
2016-07-21T21:00:00Z,2016-07-21T23:00:00+0200,52246.36735,49574,48021,31.01,39669,0,0,46206,3068,0.0664,3698,334,0.0902,42509,2735,0.0643
2016-07-21T22:00:00Z,2016-07-22T00:00:00+0200,48844.11224,46359,45284,29.26,39672,0,0,46206,2924,0.0633,3698,280,0.0758,42509,2644,0.0622
2016-07-21T23:00:00Z,2016-07-22T01:00:00+0200,46794.9898,44178,43312,27.24,39672,0,0,46206,2670,0.0578,3698,309,0.0835,42509,2361,0.0555
2016-07-22T00:00:00Z,2016-07-22T02:00:00+0200,45686.22449,43123,42216,27.1,39672,0,0,46206,2437,0.0528,3698,284,0.0767,42509,2154,0.0507
2016-07-22T01:00:00Z,2016-07-22T03:00:00+0200,45805.47959,43411,42353,26.56,39672,0,0,46206,2144,0.0464,3698,340,0.0918,42509,1805,0.0425
2016-07-22T02:00:00Z,2016-07-22T04:00:00+0200,46784.38776,44379,43251,26.5,39672,0,0,46206,1958,0.0424,3698,363,0.0982,42509,1594,0.0375
2016-07-22T03:00:00Z,2016-07-22T05:00:00+0200,49433.47959,46654,45784,28.06,39672,91,0.0023,46206,1905,0.0412,3698,398,0.1078,42509,1507,0.0354
2016-07-22T04:00:00Z,2016-07-22T06:00:00+0200,56413.68367,53585,52503,32.36,39672,1214,0.0306,46206,1970,0.0427,3698,516,0.1395,42509,1455,0.0342
2016-07-22T05:00:00Z,2016-07-22T07:00:00+0200,62480.63265,59691,58593,35.99,39672,4158,0.1048,46206,1636,0.0354,3698,587,0.1587,42509,1049,0.0246
2016-07-22T06:00:00Z,2016-07-22T08:00:00+0200,66194.80612,62897,61767,36.81,39672,8200,0.2067,46206,1338,0.029,3698,628,0.1699,42509,710,0.0167
2016-07-22T07:00:00Z,2016-07-22T09:00:00+0200,67866.63265,64449,62778,36,39672,12898,0.3251,46206,1547,0.0335,3698,640,0.173,42509,907,0.0214
2016-07-22T08:00:00Z,2016-07-22T10:00:00+0200,69636.90816,65687,64303,35.16,39672,17034,0.4294,46206,1789,0.0387,3698,498,0.1346,42509,1291,0.0304
2016-07-22T09:00:00Z,2016-07-22T11:00:00+0200,70768.85714,67068,65533,34.41,39672,19854,0.5005,46206,2018,0.0437,3698,442,0.1194,42509,1577,0.0371
2016-07-22T10:00:00Z,2016-07-22T12:00:00+0200,69930.70408,66769,64791,32.15,39672,20994,0.5292,46206,2046,0.0442,3698,398,0.1077,42509,1647,0.0388
2016-07-22T11:00:00Z,2016-07-22T13:00:00+0200,68899.54082,65804,63580,30.78,39672,21078,0.5313,46206,2132,0.0461,3698,274,0.0741,42509,1858,0.0437
2016-07-22T12:00:00Z,2016-07-22T14:00:00+0200,67173.18367,64209,61986,30.68,39672,19807,0.4993,46206,2184,0.0473,3698,212,0.0575,42509,1972,0.0463
2016-07-22T13:00:00Z,2016-07-22T15:00:00+0200,65679.9898,62664,60818,31.19,39672,17202,0.4336,46206,2456,0.0532,3698,236,0.0638,42509,2220,0.0522
2016-07-22T14:00:00Z,2016-07-22T16:00:00+0200,64600.55102,61221,59706,31.62,39672,13316,0.3356,46206,2731,0.0591,3698,308,0.0834,42509,2422,0.057
2016-07-22T15:00:00Z,2016-07-22T17:00:00+0200,63894.36735,60579,59116,32.93,39672,8972,0.2262,46206,3671,0.0794,3698,357,0.0965,42509,3314,0.0779
2016-07-22T16:00:00Z,2016-07-22T18:00:00+0200,62884.56122,59652,58754,34.91,39672,5084,0.1281,46206,4250,0.092,3698,416,0.1124,42509,3834,0.0902
2016-07-22T17:00:00Z,2016-07-22T19:00:00+0200,61248.55102,58142,57541,35.96,39672,2336,0.0589,46206,4705,0.1018,3698,503,0.136,42509,4202,0.0989
2016-07-22T18:00:00Z,2016-07-22T20:00:00+0200,58368.11224,55263,55065,33.26,39672,610,0.0154,46206,4414,0.0955,3698,514,0.1389,42509,3900,0.0918
2016-07-22T19:00:00Z,2016-07-22T21:00:00+0200,56386.34694,53260,53261,31.97,39672,35,0.0009,46206,4499,0.0974,3698,393,0.1063,42509,4106,0.0966
2016-07-22T20:00:00Z,2016-07-22T22:00:00+0200,53931.53061,50991,51399,31.96,39672,0,0,46206,4695,0.1016,3698,364,0.0985,42509,4331,0.1019
2016-07-22T21:00:00Z,2016-07-22T23:00:00+0200,49846.42857,47153,47334,29,39672,0,0,46206,4728,0.1023,3698,360,0.0973,42509,4369,0.1028
2016-07-22T22:00:00Z,2016-07-23T00:00:00+0200,46652.87755,43969,43511,31.8,39672,0,0,46206,4064,0.088,3698,338,0.0914,42509,3726,0.0876
2016-07-22T23:00:00Z,2016-07-23T01:00:00+0200,44630.0102,41929,41440,30.83,39672,0,0,46206,3666,0.0794,3698,358,0.097,42509,3308,0.0778
2016-07-23T00:00:00Z,2016-07-23T02:00:00+0200,43430.2449,41224,40025,29.1,39672,0,0,46206,3358,0.0727,3698,370,0.1001,42509,2988,0.0703
2016-07-23T01:00:00Z,2016-07-23T03:00:00+0200,42773.34694,40694,39632,27.02,39672,0,0,46206,2954,0.0639,3698,382,0.1034,42509,2571,0.0605
2016-07-23T02:00:00Z,2016-07-23T04:00:00+0200,42629.02041,40520,39712,25.77,39672,0,0,46206,2706,0.0586,3698,374,0.1011,42509,2332,0.0548
2016-07-23T03:00:00Z,2016-07-23T05:00:00+0200,42752.82653,40475,39782,25.65,39672,72,0.0018,46206,2498,0.054,3698,382,0.1032,42509,2116,0.0498
2016-07-23T04:00:00Z,2016-07-23T06:00:00+0200,44761.85714,42523,41098,26.22,39672,986,0.0248,46206,2125,0.046,3698,298,0.0805,42509,1828,0.043
2016-07-23T05:00:00Z,2016-07-23T07:00:00+0200,48268.29592,46051,44500,30.32,39672,3256,0.0821,46206,1415,0.0306,3698,249,0.0674,42509,1166,0.0274
2016-07-23T06:00:00Z,2016-07-23T08:00:00+0200,52191.12245,49575,48579,31.96,39672,6304,0.1589,46206,804,0.0174,3698,256,0.0692,42509,549,0.0129
2016-07-23T07:00:00Z,2016-07-23T09:00:00+0200,55353.58163,52237,51773,32.53,39672,9826,0.2477,46206,706,0.0153,3698,261,0.0706,42509,445,0.0105
2016-07-23T08:00:00Z,2016-07-23T10:00:00+0200,57407.54082,54205,53768,32.26,39672,12946,0.3263,46206,843,0.0183,3698,227,0.0614,42509,616,0.0145
2016-07-23T09:00:00Z,2016-07-23T11:00:00+0200,58260.26531,55080,55090,31.97,39672,14766,0.3722,46206,1084,0.0234,3698,165,0.0446,42509,919,0.0216
2016-07-23T10:00:00Z,2016-07-23T12:00:00+0200,57449.22449,54174,54014,29.02,39672,15471,0.39,46206,1237,0.0268,3698,116,0.0314,42509,1121,0.0264
2016-07-23T11:00:00Z,2016-07-23T13:00:00+0200,55806.67347,52576,51973,25.25,39672,15785,0.3979,46206,1200,0.026,3698,66,0.018,42509,1134,0.0267
2016-07-23T12:00:00Z,2016-07-23T14:00:00+0200,54029.7551,50796,50535,24.52,39672,15384,0.3878,46206,1164,0.0252,3698,40,0.0108,42509,1124,0.0264
2016-07-23T13:00:00Z,2016-07-23T15:00:00+0200,53073.93878,50130,49995,24.97,39672,14370,0.3622,46206,1139,0.0246,3698,32,0.0088,42509,1107,0.026
2016-07-23T14:00:00Z,2016-07-23T16:00:00+0200,52561.7449,49980,49749,27.72,39672,12091,0.3048,46206,1185,0.0256,3698,44,0.012,42509,1141,0.0268
2016-07-23T15:00:00Z,2016-07-23T17:00:00+0200,52911.80612,50087,49717,30.57,39672,8705,0.2194,46206,1368,0.0296,3698,51,0.0138,42509,1317,0.031
2016-07-23T16:00:00Z,2016-07-23T18:00:00+0200,52761.04082,49808,50121,31.86,39672,5343,0.1347,46206,1411,0.0306,3698,49,0.0133,42509,1362,0.032
2016-07-23T17:00:00Z,2016-07-23T19:00:00+0200,51766.47959,48754,49368,33.62,39672,2543,0.0641,46206,1559,0.0338,3698,74,0.0201,42509,1485,0.0349
2016-07-23T18:00:00Z,2016-07-23T20:00:00+0200,49617.2449,46618,47499,32.9,39672,662,0.0167,46206,1712,0.037,3698,52,0.0139,42509,1660,0.0391
2016-07-23T19:00:00Z,2016-07-23T21:00:00+0200,48672.32653,45533,46197,32.38,39672,34,0.0009,46206,1916,0.0414,3698,24,0.0064,42509,1892,0.0445
2016-07-23T20:00:00Z,2016-07-23T22:00:00+0200,47719.26531,44676,45739,32.14,39672,0,0,46206,2079,0.045,3698,10,0.0028,42509,2069,0.0486
2016-07-23T21:00:00Z,2016-07-23T23:00:00+0200,44776.21429,41972,42297,29.07,39672,0,0,46206,1888,0.0409,3698,4,0.0012,42509,1884,0.0443
2016-07-23T22:00:00Z,2016-07-24T00:00:00+0200,42061.05102,39302,38664,30.11,39672,0,0,46206,1616,0.035,3698,9,0.0024,42509,1608,0.0378
2016-07-23T23:00:00Z,2016-07-24T01:00:00+0200,39930.30612,37246,36849,28.11,39672,0,0,46206,1263,0.0273,3698,18,0.0048,42509,1245,0.0293
2016-07-24T00:00:00Z,2016-07-24T02:00:00+0200,38891.06122,36347,35714,25.99,39672,0,0,46206,1061,0.0229,3698,13,0.0036,42509,1048,0.0246
2016-07-24T01:00:00Z,2016-07-24T03:00:00+0200,38199.08163,35725,35252,24.93,39672,0,0,46206,895,0.0194,3698,6,0.0016,42509,889,0.0209
2016-07-24T02:00:00Z,2016-07-24T04:00:00+0200,38080.22449,35629,35333,24.25,39672,0,0,46206,799,0.0173,3698,3,0.0009,42509,795,0.0187
2016-07-24T03:00:00Z,2016-07-24T05:00:00+0200,37903.04082,35382,35274,23.98,39672,56,0.0014,46206,837,0.0181,3698,3,0.0009,42509,833,0.0196
2016-07-24T04:00:00Z,2016-07-24T06:00:00+0200,38547.88776,36043,35743,23.92,39672,874,0.022,46206,820,0.0177,3698,3,0.0007,42509,817,0.0192
2016-07-24T05:00:00Z,2016-07-24T07:00:00+0200,40805.79592,38388,38264,24.79,39672,3010,0.0759,46206,539,0.0117,3698,2,0.0005,42509,537,0.0126
2016-07-24T06:00:00Z,2016-07-24T08:00:00+0200,44343.14286,41413,41741,25.67,39672,6197,0.1562,46206,255,0.0055,3698,2,0.0005,42509,253,0.0059
2016-07-24T07:00:00Z,2016-07-24T09:00:00+0200,47491.34694,44250,45083,25.95,39672,10283,0.2592,46206,192,0.0042,3698,2,0.0007,42509,190,0.0045
2016-07-24T08:00:00Z,2016-07-24T10:00:00+0200,49720.21429,46383,47489,24.87,39672,14240,0.359,46206,153,0.0033,3698,3,0.0008,42509,150,0.0036
2016-07-24T09:00:00Z,2016-07-24T11:00:00+0200,51770.2551,48137,49675,25.13,39672,17428,0.4393,46206,135,0.0029,3698,1,0.0003,42509,134,0.0032
2016-07-24T10:00:00Z,2016-07-24T12:00:00+0200,51528.73469,48148,49285,23.47,39672,19753,0.4979,46206,166,0.0036,3698,2,0.0006,42509,164,0.0038
2016-07-24T11:00:00Z,2016-07-24T13:00:00+0200,50116.06122,47048,47196,23.82,39672,20422,0.5148,46206,265,0.0058,3698,4,0.0012,42509,261,0.0061
2016-07-24T12:00:00Z,2016-07-24T14:00:00+0200,48915.59184,46332,45984,23.3,39672,19698,0.4965,46206,427,0.0093,3698,6,0.0016,42509,421,0.0099
2016-07-24T13:00:00Z,2016-07-24T15:00:00+0200,47881.43878,45186,45436,23.48,39672,17318,0.4365,46206,602,0.013,3698,22,0.0058,42509,581,0.0136
2016-07-24T14:00:00Z,2016-07-24T16:00:00+0200,47694.32653,45233,45085,24.76,39672,14403,0.363,46206,883,0.0191,3698,80,0.0218,42509,802,0.0189
2016-07-24T15:00:00Z,2016-07-24T17:00:00+0200,48338.09184,45946,45835,26.42,39672,10680,0.2692,46206,967,0.0209,3698,76,0.0204,42509,892,0.021
2016-07-24T16:00:00Z,2016-07-24T18:00:00+0200,49297.79592,47098,47018,29.91,39672,6614,0.1667,46206,1008,0.0218,3698,58,0.0158,42509,950,0.0223
2016-07-24T17:00:00Z,2016-07-24T19:00:00+0200,49330.16327,47116,47070,31.94,39672,3048,0.0768,46206,861,0.0186,3698,55,0.0149,42509,806,0.019
2016-07-24T18:00:00Z,2016-07-24T20:00:00+0200,48747.83673,46466,46377,32.95,39672,766,0.0193,46206,861,0.0186,3698,38,0.0104,42509,822,0.0193
2016-07-24T19:00:00Z,2016-07-24T21:00:00+0200,49065.23469,46573,46002,33.22,39672,31,0.0008,46206,982,0.0212,3698,38,0.0104,42509,944,0.0222
2016-07-24T20:00:00Z,2016-07-24T22:00:00+0200,49381.60204,46780,46151,35.93,39672,0,0,46206,1088,0.0236,3698,35,0.0094,42509,1053,0.0248
2016-07-24T21:00:00Z,2016-07-24T23:00:00+0200,46319.13265,43878,42575,33.3,39672,0,0,46206,1129,0.0244,3698,46,0.0125,42509,1083,0.0255
2016-07-24T22:00:00Z,2016-07-25T00:00:00+0200,43685.27551,41122,39892,29.8,39677,0,0,46213,1098,0.0238,3704,53,0.0142,42509,1045,0.0246
2016-07-24T23:00:00Z,2016-07-25T01:00:00+0200,42166.56122,39334,38452,27.32,39677,0,0,46213,1019,0.0221,3704,89,0.024,42509,930,0.0219
2016-07-25T00:00:00Z,2016-07-25T02:00:00+0200,41333.55102,38553,37734,26.32,39677,0,0,46213,978,0.0212,3704,172,0.0465,42509,806,0.019
2016-07-25T01:00:00Z,2016-07-25T03:00:00+0200,41534.78571,38908,37897,25.93,39677,0,0,46213,932,0.0202,3704,280,0.0758,42509,652,0.0154
2016-07-25T02:00:00Z,2016-07-25T04:00:00+0200,42621.79592,40160,39328,25.92,39677,0,0,46213,883,0.0191,3704,370,0.0999,42509,513,0.0121
2016-07-25T03:00:00Z,2016-07-25T05:00:00+0200,46181.88776,43604,43016,27.8,39677,68,0.0017,46213,987,0.0214,3704,484,0.1308,42509,503,0.0118
2016-07-25T04:00:00Z,2016-07-25T06:00:00+0200,54182.15306,51466,51085,35,39677,1037,0.0262,46213,1041,0.0225,3704,504,0.1359,42509,537,0.0126
2016-07-25T05:00:00Z,2016-07-25T07:00:00+0200,61165.15306,58428,57479,38.08,39677,3629,0.0914,46213,1072,0.0232,3704,589,0.1591,42509,483,0.0114
2016-07-25T06:00:00Z,2016-07-25T08:00:00+0200,65378.37755,62051,60850,39.52,39677,7361,0.1855,46213,944,0.0204,3704,636,0.1716,42509,309,0.0072
2016-07-25T07:00:00Z,2016-07-25T09:00:00+0200,67357.65306,63329,61986,37.94,39677,11659,0.2938,46213,1160,0.0251,3704,784,0.2118,42509,376,0.0088
2016-07-25T08:00:00Z,2016-07-25T10:00:00+0200,69393.39796,65305,63474,36.47,39677,16032,0.4041,46213,1401,0.0303,3704,819,0.2211,42509,582,0.0137
2016-07-25T09:00:00Z,2016-07-25T11:00:00+0200,70808.65306,67335,64973,36.05,39677,18652,0.4701,46213,1627,0.0352,3704,762,0.2059,42509,864,0.0203
2016-07-25T10:00:00Z,2016-07-25T12:00:00+0200,70189.59184,67122,63373,33.64,39677,19490,0.4912,46213,1897,0.0411,3704,672,0.1814,42509,1225,0.0288
2016-07-25T11:00:00Z,2016-07-25T13:00:00+0200,69559.94898,66639,63040,32.95,39677,18934,0.4772,46213,2511,0.0543,3704,732,0.1976,42509,1779,0.0419
2016-07-25T12:00:00Z,2016-07-25T14:00:00+0200,68280.22449,65471,61988,32.35,39677,17178,0.4329,46213,2671,0.0578,3704,692,0.1867,42509,1979,0.0466
2016-07-25T13:00:00Z,2016-07-25T15:00:00+0200,67122.52041,64271,61185,32.6,39677,14919,0.376,46213,2746,0.0594,3704,647,0.1746,42509,2099,0.0494
2016-07-25T14:00:00Z,2016-07-25T16:00:00+0200,65564.23469,62693,59245,33.32,39677,11902,0.3,46213,2985,0.0646,3704,643,0.1737,42509,2342,0.0551
2016-07-25T15:00:00Z,2016-07-25T17:00:00+0200,64906.83673,61783,59058,35.18,39677,9000,0.2268,46213,3061,0.0662,3704,670,0.181,42509,2391,0.0562
2016-07-25T16:00:00Z,2016-07-25T18:00:00+0200,64005.54082,61030,58635,35.99,39677,5829,0.1469,46213,3129,0.0677,3704,633,0.1709,42509,2496,0.0587
2016-07-25T17:00:00Z,2016-07-25T19:00:00+0200,62642.79592,59920,57564,36.59,39677,2793,0.0704,46213,2887,0.0625,3704,644,0.174,42509,2243,0.0528
2016-07-25T18:00:00Z,2016-07-25T20:00:00+0200,59837.28571,57397,55521,36.47,39677,702,0.0176,46213,2484,0.0537,3704,542,0.1464,42509,1942,0.0457
2016-07-25T19:00:00Z,2016-07-25T21:00:00+0200,58049.5102,55624,53782,36.08,39677,24,0.0006,46213,2218,0.048,3704,502,0.1355,42509,1717,0.0403
2016-07-25T20:00:00Z,2016-07-25T22:00:00+0200,55400.69388,53030,50683,35.47,39677,0,0,46213,2065,0.0447,3704,443,0.1195,42509,1622,0.0382
2016-07-25T21:00:00Z,2016-07-25T23:00:00+0200,50951.52041,48593,46880,30.4,39677,0,0,46213,1962,0.0424,3704,358,0.0966,42509,1604,0.0377
2016-07-25T22:00:00Z,2016-07-26T00:00:00+0200,47830.03061,45347,44045,27.98,39681,0,0,46222,2092,0.0452,3710,356,0.0958,42512,1737,0.0409
2016-07-25T23:00:00Z,2016-07-26T01:00:00+0200,46029.14286,43630,42265,27.5,39681,0,0,46222,2224,0.0481,3710,372,0.1004,42512,1852,0.0436
2016-07-26T00:00:00Z,2016-07-26T02:00:00+0200,44878.5102,42410,41353,26.38,39681,0,0,46222,2342,0.0506,3710,430,0.1158,42512,1913,0.045
2016-07-26T01:00:00Z,2016-07-26T03:00:00+0200,44798.94898,42300,41548,25.88,39681,0,0,46222,2441,0.0528,3710,439,0.1183,42512,2002,0.0471
2016-07-26T02:00:00Z,2016-07-26T04:00:00+0200,45891.31633,43415,42337,25.91,39681,0,0,46222,2452,0.053,3710,386,0.104,42512,2066,0.0486
2016-07-26T03:00:00Z,2016-07-26T05:00:00+0200,48944.38776,46181,45299,26.53,39681,52,0.0013,46222,2445,0.0529,3710,408,0.11,42512,2037,0.0479
2016-07-26T04:00:00Z,2016-07-26T06:00:00+0200,55847.58163,53066,52111,30.97,39681,900,0.0227,46222,2103,0.0455,3710,356,0.0959,42512,1747,0.0411
